2.33	qid:1124	1:4.6518273	2:6.147852
2.33	qid:1124	1:4.6518273	2:6.3326535
2.0	qid:1124	1:4.497127	2:6.309375
2.33	qid:1124	1:3.6606874	2:6.248807
2.0	qid:1124	1:3.6606874	2:6.248807
2.33	qid:1125	1:15.365011	2:7.5712166
1.67	qid:1125	1:14.836457	2:7.5712166
2.0	qid:1125	1:15.194226	2:7.0286846
1.67	qid:1125	1:14.836457	2:7.5712166
2.0	qid:1125	1:14.34306	2:7.5712166
2.0	qid:1125	1:14.6883745	2:7.623856
2.0	qid:1125	1:15.365011	2:5.2973475
2.33	qid:1125	1:15.365011	2:7.5712166
2.0	qid:1125	1:15.736165	2:7.623856
2.33	qid:1125	1:15.194226	2:5.32971
2.67	qid:1125	1:19.687706	2:7.1247835
2.33	qid:1125	1:15.194226	2:7.0286846
2.67	qid:1125	1:15.194226	2:7.623856
2.0	qid:1126	1:0	2:3.3357782
2.67	qid:1127	1:2.9850602	2:6.250452
2.33	qid:1127	1:3.2479072	2:5.442333
3.0	qid:1127	1:3.424159	2:5.33659
2.0	qid:1127	1:3.2229562	2:5.2660275
2.67	qid:1127	1:3.8177056	2:6.301756
2.67	qid:1127	1:3.2479072	2:3.8791268
2.67	qid:1128	1:10.597218	2:10.282673
2.33	qid:1128	1:11.381128	2:12.003752
2.33	qid:1128	1:10.975194	2:14.446972
2.33	qid:1128	1:11.381128	2:15.303942
1.67	qid:1129	1:16.869095	2:13.145248
2.67	qid:1129	1:15.609957	2:8.196178
2.0	qid:1130	1:7.1726046	2:18.5827
2.33	qid:1130	1:11.129803	2:11.55089
2.33	qid:1130	1:11.174673	2:0
2.67	qid:1130	1:11.466694	2:11.87278
2.33	qid:1130	1:11.8246155	2:9.492115
3.0	qid:1130	1:10.846682	2:11.375954
2.67	qid:1130	1:11.129803	2:11.87278
1.67	qid:1130	1:9.461869	2:13.4703665
2.33	qid:1131	1:7.4799213	2:3.576048
2.33	qid:1131	1:11.663101	2:14.178526
2.0	qid:1131	1:11.261892	2:16.383083
2.33	qid:1132	1:0	2:0
1.67	qid:1132	1:0	2:0
2.67	qid:1133	1:7.3250017	2:18.916721
2.0	qid:1133	1:17.416698	2:10.911015
2.0	qid:1134	1:4.635429	2:0
2.0	qid:1135	1:7.8125944	2:21.181393
1.0	qid:1135	1:7.8125944	2:21.181393
2.33	qid:1135	1:7.560874	2:21.181393
1.0	qid:1135	1:7.7842884	2:21.229658
1.0	qid:1135	1:19.022978	2:22.634924
2.33	qid:1135	1:8.052067	2:20.31752
2.0	qid:1135	1:9.336803	2:20.0071
2.33	qid:1136	1:0	2:0
2.67	qid:1136	1:0	2:0
2.33	qid:1136	1:0	2:0
2.33	qid:1136	1:0	2:0
2.0	qid:1136	1:0	2:0
2.33	qid:1136	1:0	2:0
2.0	qid:1136	1:0	2:0
2.67	qid:1136	1:0	2:0
2.0	qid:1136	1:0	2:0
2.67	qid:1136	1:0	2:0
1.67	qid:1136	1:0	2:0
2.33	qid:1136	1:0	2:0
3.0	qid:1137	1:9.598878	2:7.9040127
3.0	qid:1137	1:9.783217	2:8.975851
3.0	qid:1137	1:8.921764	2:4.7653394
3.0	qid:1137	1:9.478159	2:8.431047
2.67	qid:1137	1:8.752836	2:4.7503977
2.33	qid:1137	1:9.598878	2:11.679445
3.0	qid:1137	1:9.191549	2:8.833154
3.0	qid:1137	1:9.783217	2:12.114119
3.0	qid:1137	1:9.598878	2:8.927698
2.0	qid:1137	1:11.017176	2:8.694922
3.0	qid:1137	1:9.783217	2:8.975851
2.0	qid:1138	1:2.9378088	2:7.413059
1.33	qid:1138	1:2.9130774	2:0
2.0	qid:1138	1:0	2:1.9916145
2.0	qid:1138	1:2.72556	2:2.5255516
2.67	qid:1138	1:5.1607504	2:0
1.0	qid:1138	1:3.1551278	2:2.2679157
1.67	qid:1138	1:2.9378088	2:2.0205755
1.67	qid:1138	1:2.748498	2:2.9403548
2.0	qid:1138	1:5.1607504	2:0
2.67	qid:1139	1:9.190124	2:12.827618
2.33	qid:1139	1:9.954794	2:12.474666
2.33	qid:1139	1:9.190124	2:11.257721
2.33	qid:1139	1:7.629323	2:11.733145
2.33	qid:1139	1:8.503332	2:10.881775
2.0	qid:1139	1:8.503332	2:10.881775
2.67	qid:1139	1:8.53455	2:11.563512
2.0	qid:1139	1:8.53455	2:12.827618
2.0	qid:1140	1:11.181834	2:17.443903
2.67	qid:1140	1:0	2:0.2538519
1.33	qid:1140	1:0	2:0.23727253
1.33	qid:1140	1:0	2:0
2.67	qid:1140	1:7.5621357	2:0
3.0	qid:1140	1:0	2:0.2682442
1.67	qid:1140	1:0	2:0.27802658
1.0	qid:1141	1:5.285011	2:0
1.0	qid:1141	1:0	2:0
1.33	qid:1141	1:0	2:0
2.0	qid:1141	1:5.285011	2:7.6049986
2.0	qid:1141	1:0	2:0
2.33	qid:1141	1:0	2:0
2.33	qid:1142	1:13.099363	2:17.3412
2.0	qid:1142	1:10.262861	2:17.16774
2.0	qid:1142	1:11.286758	2:15.174046
2.0	qid:1142	1:0	2:3.6351852
2.0	qid:1142	1:13.537813	2:10.633669
2.67	qid:1142	1:10.323811	2:11.510036
1.67	qid:1142	1:11.286758	2:9.871904
2.33	qid:1142	1:0	2:5.972012
2.0	qid:1142	1:11.354925	2:15.923924
2.0	qid:1142	1:11.354925	2:9.474622
2.0	qid:1142	1:11.286758	2:13.155125
3.0	qid:1142	1:0	2:5.9824257
1.0	qid:1142	1:0	2:0
2.0	qid:1142	1:13.537813	2:18.069267
2.33	qid:1143	1:12.362957	2:5.897546
3.0	qid:1143	1:14.598492	2:17.105967
2.33	qid:1143	1:10.507783	2:11.438906
2.33	qid:1143	1:12.413064	2:12.847133
2.0	qid:1143	1:10.155001	2:11.457878
2.33	qid:1143	1:12.422019	2:14.940262
2.0	qid:1143	1:10.524486	2:14.573456
2.0	qid:1143	1:13.062167	2:5.791228
2.33	qid:1144	1:9.811061	2:15.14075
2.33	qid:1144	1:0	2:0
2.67	qid:1145	1:11.38639	2:14.948751
2.33	qid:1145	1:11.774661	2:16.054203
3.0	qid:1145	1:11.76547	2:13.126987
2.33	qid:1146	1:8.4279375	2:9.285249
2.67	qid:1146	1:8.437443	2:9.59214
3.0	qid:1146	1:8.709295	2:9.59214
3.0	qid:1147	1:12.098875	2:15.702057
3.0	qid:1148	1:5.5390797	2:6.15936
3.0	qid:1148	1:5.389658	2:7.847981
3.0	qid:1148	1:8.692396	2:5.33766
2.67	qid:1149	1:7.496936	2:6.8929048
3.0	qid:1149	1:7.379484	2:7.0888276
3.0	qid:1149	1:7.7307034	2:6.9822626
2.0	qid:1149	1:2.012197	2:1.8241336
3.0	qid:1149	1:6.6879854	2:6.8929048
2.67	qid:1149	1:7.8550143	2:6.254377
3.0	qid:1149	1:6.9582424	2:6.7661443
2.67	qid:1149	1:7.609828	2:8.990095
2.67	qid:1149	1:7.379484	2:0
3.0	qid:1149	1:7.379484	2:8.990095
3.0	qid:1149	1:7.496936	2:0
2.67	qid:1150	1:1.9006999	2:10.636394
2.67	qid:1150	1:1.8311176	2:6.843953
2.33	qid:1150	1:2.7116723	2:6.48496
2.67	qid:1150	1:2.0138035	2:10.273329
3.0	qid:1150	1:1.8431671	2:7.33625
1.67	qid:1151	1:21.060474	2:23.390938
2.0	qid:1151	1:21.579943	2:25.156536
2.0	qid:1151	1:23.015259	2:23.129135
2.67	qid:1152	1:9.285631	2:2.2480373
2.0	qid:1152	1:1.7379539	2:9.404821
1.67	qid:1153	1:7.8986855	2:11.430984
2.0	qid:1153	1:9.188433	2:11.502136
1.33	qid:1153	1:7.8986855	2:11.077924
1.67	qid:1153	1:7.8986855	2:11.077924
2.33	qid:1153	1:7.7664022	2:10.952667
2.33	qid:1153	1:0	2:5.782306
1.33	qid:1153	1:7.8986855	2:11.077924
3.0	qid:1153	1:10.014585	2:23.483566
2.0	qid:1154	1:11.875778	2:9.706779
1.33	qid:1154	1:5.2963552	2:4.683631
2.33	qid:1154	1:4.2762856	2:12.653776
2.33	qid:1154	1:8.465084	2:0
1.67	qid:1154	1:6.1719656	2:5.2116833
1.33	qid:1154	1:7.6531835	2:3.0989914
2.0	qid:1155	1:3.3419242	2:4.4180317
1.67	qid:1156	1:13.066561	2:11.870282
1.33	qid:1156	1:6.4087305	2:5.3546796
1.67	qid:1156	1:6.2288685	2:0
1.67	qid:1156	1:6.273869	2:4.85193
3.0	qid:1156	1:13.024371	2:12.253131
1.33	qid:1156	1:4.488427	2:0
1.67	qid:1156	1:5.031328	2:11.465132
3.0	qid:1157	1:21.285578	2:23.092619
2.33	qid:1157	1:22.56254	2:23.28632
2.33	qid:1157	1:20.18351	2:0
2.67	qid:1157	1:20.259712	2:0
2.67	qid:1157	1:21.395227	2:0
2.67	qid:1157	1:22.446795	2:26.184162
2.33	qid:1158	1:18.098263	2:7.911547
3.0	qid:1158	1:18.50082	2:7.911547
3.0	qid:1158	1:17.714483	2:18.01718
2.67	qid:1158	1:18.098263	2:7.911547
2.33	qid:1159	1:13.753664	2:12.1444645
3.0	qid:1159	1:12.399696	2:13.086786
2.0	qid:1160	1:12.272717	2:14.605198
2.67	qid:1160	1:9.516502	2:10.928652
2.67	qid:1160	1:11.204382	2:13.65707
2.0	qid:1160	1:11.853695	2:7.932056
3.0	qid:1160	1:12.272717	2:14.829941
2.67	qid:1161	1:14.617506	2:11.982655
2.67	qid:1162	1:2.2369812	2:1.8073376
2.33	qid:1162	1:2.083078	2:2.255752
2.33	qid:1162	1:2.2369812	2:2.2855122
2.67	qid:1162	1:2.083078	2:1.7008696
2.67	qid:1162	1:2.0138035	2:1.8657317
2.0	qid:1162	1:2.083078	2:2.0129464
1.67	qid:1162	1:2.5157914	2:2.316068
2.33	qid:1162	1:2.338702	2:0
1.67	qid:1162	1:2.2522016	2:2.275169
2.33	qid:1162	1:2.2522016	2:0
1.33	qid:1162	1:2.0272577	2:0
2.33	qid:1162	1:2.338702	2:1.7945408
2.33	qid:1162	1:2.0272577	2:1.5340132
2.33	qid:1163	1:8.273278	2:0
2.33	qid:1163	1:10.438327	2:11.392221
3.0	qid:1163	1:15.216797	2:18.623346
2.33	qid:1163	1:16.432348	2:18.551098
2.67	qid:1163	1:16.885042	2:16.838644
1.33	qid:1163	1:0	2:13.893182
2.0	qid:1163	1:13.462526	2:15.619507
1.67	qid:1163	1:2.4154406	2:6.2446876
2.33	qid:1163	1:7.5047646	2:16.293427
1.67	qid:1164	1:8.319745	2:11.134545
1.67	qid:1165	1:9.924635	2:14.436792
2.0	qid:1165	1:10.140665	2:8.107195
2.0	qid:1165	1:10.447309	2:15.781335
2.33	qid:1165	1:11.246294	2:21.043606
2.0	qid:1166	1:15.965078	2:11.042992
3.0	qid:1166	1:12.89133	2:16.590292
2.33	qid:1166	1:17.477924	2:15.918231
3.0	qid:1166	1:15.522257	2:15.109634
3.0	qid:1166	1:14.269102	2:11.398893
3.0	qid:1166	1:13.9785	2:11.677092
3.0	qid:1166	1:13.320042	2:16.020733
3.0	qid:1166	1:13.320042	2:16.822336
2.67	qid:1166	1:16.434952	2:15.784605
3.0	qid:1166	1:13.690002	2:14.642926
3.0	qid:1166	1:13.992144	2:13.198179
3.0	qid:1166	1:13.320042	2:14.873641
3.0	qid:1166	1:16.913248	2:15.863875
2.0	qid:1167	1:23.363523	2:18.738197
2.67	qid:1167	1:24.84468	2:19.783941
2.0	qid:1168	1:10.390701	2:10.64522
2.67	qid:1168	1:9.094696	2:0
2.33	qid:1168	1:9.094696	2:0
2.67	qid:1168	1:11.094054	2:0
1.67	qid:1168	1:11.634108	2:1.928025
1.0	qid:1168	1:11.187841	2:10.097116
2.33	qid:1168	1:9.387413	2:6.827696
1.33	qid:1168	1:11.094054	2:9.440563
2.67	qid:1168	1:9.387413	2:9.876766
2.33	qid:1169	1:1.7379539	2:1.7151002
3.0	qid:1169	1:2.338702	2:1.9777538
2.33	qid:1170	1:0	2:1.652205
2.67	qid:1170	1:2.4154406	2:1.8360705
3.0	qid:1170	1:2.0970743	2:1.2947749
2.67	qid:1170	1:1.9006999	2:0
3.0	qid:1170	1:2.338702	2:1.665935
3.0	qid:1170	1:1.789015	2:1.3551592
2.0	qid:1170	1:0	2:0
2.67	qid:1170	1:1.9619398	2:1.8226821
2.33	qid:1170	1:1.9006999	2:1.4945625
3.0	qid:1170	1:2.2369812	2:2.3796978
3.0	qid:1170	1:1.9619398	2:1.7407871
2.33	qid:1171	1:8.220198	2:10.554138
3.0	qid:1171	1:8.967533	2:8.717396
2.67	qid:1171	1:7.9858036	2:10.076277
2.67	qid:1171	1:8.561098	2:6.4767513
2.0	qid:1171	1:7.3874454	2:7.530323
2.33	qid:1171	1:8.096266	2:9.92789
2.33	qid:1171	1:8.135438	2:6.4767513
1.67	qid:1171	1:7.547909	2:8.223644
2.0	qid:1171	1:9.148651	2:10.738365
3.0	qid:1172	1:16.082962	2:16.952728
2.33	qid:1172	1:17.54657	2:17.470753
2.67	qid:1173	1:7.1862073	2:5.624655
2.67	qid:1174	1:12.4830065	2:19.14841
2.67	qid:1175	1:13.059281	2:7.1932464
2.67	qid:1175	1:14.362171	2:9.675673
2.33	qid:1175	1:12.433973	2:7.8283663
3.0	qid:1175	1:14.856227	2:17.109785
2.67	qid:1176	1:18.367638	2:16.20329
2.67	qid:1176	1:17.320148	2:19.209173
3.0	qid:1176	1:18.266956	2:14.220543
2.33	qid:1177	1:6.476124	2:3.0918388
2.33	qid:1177	1:4.146883	2:3.6812668
1.67	qid:1178	1:10.658323	2:6.8751574
3.0	qid:1178	1:16.821377	2:14.922784
2.33	qid:1178	1:16.748375	2:4.678669
3.0	qid:1178	1:11.272869	2:6.8751574
2.0	qid:1178	1:7.5183277	2:9.011435
3.0	qid:1178	1:11.568919	2:7.099891
3.0	qid:1178	1:15.052988	2:6.4340086
2.0	qid:1179	1:6.714305	2:5.9803905
2.0	qid:1179	1:4.723324	2:4.432107
1.33	qid:1179	1:6.9304085	2:5.2090387
1.0	qid:1179	1:5.5113306	2:4.645149
1.33	qid:1179	1:7.4072175	2:2.163801
1.67	qid:1179	1:5.615774	2:4.6849847
2.0	qid:1179	1:5.6561	2:6.622216
2.33	qid:1179	1:6.8428116	2:1.5756027
1.67	qid:1179	1:7.819071	2:5.681056
2.33	qid:1180	1:3.9752026	2:0
2.67	qid:1180	1:14.3752365	2:13.961737
2.33	qid:1180	1:11.613438	2:0
2.67	qid:1180	1:13.267655	2:15.842467
2.0	qid:1180	1:13.74032	2:15.65692
2.33	qid:1180	1:6.297991	2:13.898213
2.67	qid:1180	1:14.794432	2:10.080095
1.67	qid:1180	1:3.8283532	2:4.70225
2.67	qid:1181	1:8.342883	2:6.9826875
2.33	qid:1181	1:9.0221815	2:7.491746
3.0	qid:1181	1:7.3204947	2:14.245204
2.33	qid:1181	1:8.121071	2:8.708834
3.0	qid:1181	1:9.078287	2:6.9826875
3.0	qid:1181	1:8.342883	2:7.258151
2.33	qid:1181	1:7.8658414	2:7.7845106
3.0	qid:1181	1:7.3724484	2:15.409764
3.0	qid:1181	1:7.751083	2:15.387646
2.33	qid:1182	1:15.1869755	2:5.076465
2.33	qid:1182	1:15.005932	2:8.753054
2.67	qid:1183	1:12.522451	2:3.8074532
3.0	qid:1183	1:13.730503	2:12.087296
2.33	qid:1183	1:12.453814	2:12.52616
1.33	qid:1183	1:12.453814	2:3.8397536
2.33	qid:1183	1:9.443059	2:0.22754267
2.67	qid:1183	1:15.428847	2:5.8600354
2.33	qid:1183	1:10.200687	2:0.22754267
2.33	qid:1183	1:12.240724	2:0.18425526
2.33	qid:1183	1:11.904028	2:9.627153
2.33	qid:1183	1:7.332833	2:10.503939
2.0	qid:1184	1:3.9307659	2:8.98891
1.33	qid:1184	1:2.0099213	2:4.7340355
2.33	qid:1184	1:2.6102514	2:3.3861687
2.33	qid:1184	1:2.0099213	2:4.499521
2.0	qid:1184	1:5.846946	2:3.6673145
2.67	qid:1184	1:1.9875231	2:4.5158987
2.67	qid:1185	1:14.425807	2:14.179262
3.0	qid:1185	1:14.044524	2:5.843981
2.67	qid:1185	1:14.425807	2:13.191423
3.0	qid:1185	1:17.420044	2:0.19429396
3.0	qid:1185	1:17.420044	2:0.19272459
2.67	qid:1185	1:14.978647	2:13.598019
2.67	qid:1185	1:17.420044	2:0.19429396
3.0	qid:1185	1:14.425807	2:13.191423
2.33	qid:1185	1:15.419427	2:18.233866
1.67	qid:1186	1:2.0272577	2:0.25736165
2.0	qid:1186	1:2.0272577	2:0.2537687
2.0	qid:1186	1:2.0138035	2:0.22351426
2.0	qid:1186	1:6.800136	2:1.8765644
2.33	qid:1187	1:3.5788364	2:10.5055485
3.0	qid:1187	1:13.761652	2:1.6133875
3.0	qid:1187	1:16.396343	2:14.018298
1.67	qid:1187	1:9.4932785	2:8.588205
2.67	qid:1187	1:13.334132	2:9.5253935
2.67	qid:1187	1:10.08822	2:9.873594
1.67	qid:1187	1:12.932632	2:6.192564
2.0	qid:1187	1:9.393362	2:9.542625
1.67	qid:1187	1:11.816327	2:10.84336
2.67	qid:1187	1:15.790641	2:10.320668
1.67	qid:1188	1:6.6293707	2:4.5047565
3.0	qid:1188	1:13.8816805	2:0.16885126
2.0	qid:1188	1:13.911309	2:4.494738
1.0	qid:1188	1:12.700773	2:3.518674
2.0	qid:1188	1:16.323332	2:15.74046
3.0	qid:1188	1:7.2404685	2:13.518734
2.0	qid:1188	1:7.0277443	2:6.5153832
1.33	qid:1188	1:11.205969	2:2.4328969
2.0	qid:1188	1:10.949991	2:4.906309
1.0	qid:1188	1:6.34578	2:10.831358
2.33	qid:1189	1:13.448538	2:14.568847
2.67	qid:1189	1:9.305422	2:6.198079
2.67	qid:1189	1:12.200515	2:13.103864
2.67	qid:1189	1:17.318916	2:15.546158
2.0	qid:1189	1:12.200515	2:25.855093
2.33	qid:1189	1:11.578619	2:7.2703004
2.67	qid:1190	1:11.374826	2:10.305261
2.0	qid:1190	1:7.298051	2:6.1571927
3.0	qid:1190	1:10.592953	2:13.145563
2.33	qid:1190	1:11.101641	2:10.305261
2.0	qid:1190	1:2.547605	2:0.22778188
3.0	qid:1190	1:7.5331926	2:5.702996
2.33	qid:1190	1:2.547605	2:0.23924297
2.33	qid:1191	1:12.612848	2:7.6920533
2.33	qid:1191	1:11.894909	2:9.324035
2.0	qid:1191	1:11.951103	2:6.1838493
1.67	qid:1191	1:12.612848	2:5.219185
1.67	qid:1191	1:11.8169	2:6.213408
2.33	qid:1191	1:11.951103	2:6.1838493
2.67	qid:1191	1:11.726637	2:9.468411
2.0	qid:1191	1:12.030694	2:6.63851
1.67	qid:1191	1:11.951103	2:6.1838493
2.0	qid:1191	1:11.894909	2:10.551617
2.33	qid:1191	1:11.894909	2:9.121207
1.67	qid:1191	1:11.894909	2:4.9098268
2.33	qid:1192	1:22.386454	2:17.411844
2.67	qid:1192	1:17.295214	2:15.15693
3.0	qid:1192	1:24.043486	2:2.348503
2.33	qid:1192	1:21.470783	2:28.007408
2.67	qid:1192	1:18.308617	2:15.729738
3.0	qid:1192	1:21.58893	2:20.407608
2.67	qid:1192	1:21.470783	2:19.549393
1.0	qid:1193	1:14.074001	2:5.3616247
1.33	qid:1193	1:13.765863	2:3.8707056
2.67	qid:1193	1:14.73549	2:11.647386
2.0	qid:1193	1:14.921505	2:0
2.67	qid:1193	1:15.062317	2:6.987578
2.67	qid:1194	1:13.549839	2:7.4046707
1.67	qid:1194	1:13.062969	2:11.03227
2.0	qid:1194	1:14.413556	2:7.8915057
2.0	qid:1194	1:13.73755	2:21.995888
2.0	qid:1194	1:13.062969	2:11.03227
2.67	qid:1195	1:13.931622	2:14.265947
2.33	qid:1195	1:12.70277	2:7.8710475
2.33	qid:1195	1:8.967044	2:10.6893635
2.67	qid:1195	1:12.65249	2:0.28257966
2.33	qid:1195	1:11.790138	2:7.1824574
2.0	qid:1195	1:10.654762	2:3.296815
2.33	qid:1195	1:5.220503	2:3.3189015
2.0	qid:1195	1:13.931622	2:2.074447
3.0	qid:1196	1:7.043498	2:5.4631004
2.33	qid:1196	1:7.0663	2:5.4755
2.0	qid:1196	1:7.476086	2:6.6007347
3.0	qid:1196	1:7.043498	2:6.5450892
1.67	qid:1196	1:7.7424235	2:6.481533
1.0	qid:1196	1:2.4321125	2:5.56568
2.0	qid:1197	1:7.8422146	2:3.9818807
1.33	qid:1197	1:7.848278	2:4.3234506
1.0	qid:1197	1:7.322357	2:4.1266365
1.33	qid:1197	1:6.8925147	2:3.95748
3.0	qid:1197	1:7.58954	2:1.7672554
1.67	qid:1197	1:8.641893	2:7.1560135
2.33	qid:1197	1:7.322357	2:5.6231456
1.67	qid:1197	1:7.322357	2:4.1266365
3.0	qid:1198	1:7.001295	2:7.4677896
2.67	qid:1198	1:5.299972	2:4.07339
2.33	qid:1198	1:6.7601776	2:7.536515
1.67	qid:1198	1:7.2204714	2:8.357875
3.0	qid:1198	1:6.9632406	2:7.46807
3.0	qid:1198	1:6.2908955	2:1.7524881
2.67	qid:1198	1:6.5351152	2:7.1138473
2.0	qid:1198	1:6.2908955	2:7.919853
2.67	qid:1199	1:13.519764	2:10.599169
1.33	qid:1199	1:12.308445	2:3.5139024
3.0	qid:1199	1:13.001167	2:10.1327
2.33	qid:1199	1:13.415533	2:13.224451
3.0	qid:1200	1:14.111816	2:18.205154
1.67	qid:1200	1:14.111816	2:18.205154
2.33	qid:1200	1:13.649274	2:18.371908
2.67	qid:1201	1:7.861066	2:2.850905
3.0	qid:1201	1:9.314834	2:8.325634
3.0	qid:1201	1:9.07287	2:7.4168153
2.0	qid:1201	1:10.058924	2:9.204079
3.0	qid:1201	1:9.408034	2:8.858646
3.0	qid:1201	1:9.314834	2:9.908313
2.33	qid:1201	1:7.701101	2:9.700659
3.0	qid:1201	1:8.196827	2:7.637876
3.0	qid:1201	1:5.450293	2:4.2458854
3.0	qid:1201	1:4.727396	2:6.7584715
2.0	qid:1202	1:12.568422	2:10.686812
2.67	qid:1202	1:9.07287	2:7.4168153
2.33	qid:1202	1:9.314834	2:8.325634
2.0	qid:1202	1:2.338702	2:3.923858
3.0	qid:1202	1:15.635252	2:12.972268
2.67	qid:1202	1:5.723425	2:8.467499
2.67	qid:1202	1:18.095463	2:13.550027
2.33	qid:1203	1:9.548639	2:8.610766
1.67	qid:1203	1:9.4149475	2:9.912629
1.33	qid:1203	1:8.534221	2:0
1.0	qid:1203	1:0	2:7.016048
3.0	qid:1203	1:10.150352	2:10.928911
3.0	qid:1203	1:9.4149475	2:6.4305763
2.0	qid:1204	1:2.5332952	2:2.4684439
3.0	qid:1204	1:2.0138035	2:6.2487335
3.0	qid:1204	1:12.734286	2:12.181311
2.33	qid:1204	1:9.38773	2:9.752789
1.33	qid:1204	1:2.1718714	2:5.4935894
1.33	qid:1204	1:2.4154406	2:12.926304
1.67	qid:1204	1:1.8311176	2:1.8360705
2.0	qid:1204	1:1.7379539	2:0
1.67	qid:1204	1:1.9489882	2:5.3922043
3.0	qid:1204	1:10.003239	2:8.974352
1.67	qid:1205	1:7.664843	2:8.906396
2.67	qid:1205	1:6.2542663	2:5.5059323
2.67	qid:1205	1:8.414576	2:6.178782
3.0	qid:1205	1:6.2450714	2:0
1.67	qid:1205	1:7.4134674	2:5.6490965
2.0	qid:1205	1:7.1892924	2:6.2445107
2.33	qid:1205	1:7.4255924	2:6.0723205
1.67	qid:1205	1:6.2450714	2:5.5175724
2.0	qid:1205	1:6.2542663	2:5.5059323
1.33	qid:1205	1:8.414576	2:5.775273
2.33	qid:1205	1:6.7897825	2:5.637387
2.0	qid:1205	1:7.2008257	2:5.5059323
1.0	qid:1206	1:6.454672	2:7.557066
2.0	qid:1206	1:11.545173	2:13.560612
2.33	qid:1206	1:12.404659	2:15.136575
2.67	qid:1206	1:6.6026654	2:6.7013807
3.0	qid:1207	1:9.46193	2:13.503528
3.0	qid:1207	1:12.728426	2:13.156963
2.67	qid:1207	1:10.347052	2:9.783447
3.0	qid:1207	1:9.378767	2:10.617641
3.0	qid:1207	1:12.153873	2:14.222406
3.0	qid:1207	1:7.577629	2:9.628233
3.0	qid:1207	1:9.378767	2:13.508102
2.67	qid:1207	1:10.939978	2:7.14524
2.67	qid:1207	1:11.03525	2:12.923218
2.33	qid:1207	1:7.3256288	2:6.58885
3.0	qid:1207	1:10.939978	2:10.487618
3.0	qid:1208	1:7.83976	2:3.37151
2.67	qid:1208	1:7.2308273	2:0
2.0	qid:1208	1:6.9492264	2:6.9874372
2.33	qid:1208	1:11.593453	2:0
2.67	qid:1208	1:10.655056	2:14.112301
2.33	qid:1208	1:12.246056	2:15.520338
2.0	qid:1208	1:6.4723053	2:5.1364465
2.0	qid:1208	1:12.716724	2:6.921836
2.33	qid:1209	1:10.039528	2:11.13097
3.0	qid:1209	1:10.708008	2:9.196906
2.67	qid:1209	1:8.791672	2:6.707161
3.0	qid:1209	1:8.684183	2:6.307694
2.33	qid:1209	1:11.504076	2:10.48316
3.0	qid:1209	1:9.449607	2:12.618383
3.0	qid:1209	1:9.179901	2:6.1757183
1.0	qid:1210	1:6.82959	2:3.0385652
2.33	qid:1210	1:6.2733173	2:4.024167
2.33	qid:1210	1:7.252396	2:1.7051895
1.33	qid:1210	1:7.9773684	2:4.383474
2.33	qid:1210	1:6.9289513	2:3.7122774
2.33	qid:1210	1:10.000389	2:0.201063
2.33	qid:1210	1:7.337619	2:5.2983255
1.33	qid:1210	1:6.715331	2:4.56014
1.67	qid:1210	1:7.409937	2:8.2016
1.33	qid:1211	1:10.553263	2:8.218233
2.67	qid:1212	1:19.537521	2:33.002544
2.0	qid:1212	1:17.342745	2:22.670673
2.67	qid:1212	1:21.811825	2:19.612913
2.67	qid:1213	1:20.683743	2:22.27949
2.33	qid:1214	1:17.0416	2:13.988068
3.0	qid:1214	1:14.2721	2:15.700835
3.0	qid:1214	1:15.571782	2:13.872604
2.33	qid:1214	1:12.626815	2:7.945469
2.67	qid:1214	1:16.97554	2:13.90278
2.0	qid:1215	1:7.3113127	2:0
2.33	qid:1215	1:4.4739623	2:5.3020396
1.33	qid:1215	1:0	2:11.873141
2.33	qid:1215	1:4.314576	2:6.1467705
2.67	qid:1215	1:6.2086043	2:6.5342956
3.0	qid:1215	1:7.1932964	2:13.666436
2.67	qid:1215	1:6.796399	2:14.034532
2.33	qid:1216	1:7.084349	2:6.9608665
3.0	qid:1216	1:5.830177	2:9.590824
2.0	qid:1216	1:7.3477006	2:6.812021
3.0	qid:1216	1:5.830177	2:5.6457076
3.0	qid:1216	1:6.469696	2:6.7766953
2.67	qid:1216	1:7.2389317	2:6.0909834
2.67	qid:1216	1:7.3477006	2:5.553027
2.67	qid:1216	1:7.408185	2:6.854992
1.67	qid:1217	1:3.9702747	2:1.8710606
2.0	qid:1217	1:5.901263	2:4.75983
2.0	qid:1217	1:5.717251	2:4.75983
2.67	qid:1217	1:6.2930527	2:5.1218014
2.33	qid:1217	1:5.8875313	2:4.551248
2.33	qid:1217	1:5.7037582	2:4.763504
2.67	qid:1217	1:6.558256	2:0
1.33	qid:1217	1:6.3072677	2:0
3.0	qid:1217	1:5.901263	2:4.54805
3.0	qid:1217	1:5.717251	2:4.75983
2.33	qid:1218	1:11.050179	2:6.476406
3.0	qid:1218	1:11.050179	2:6.476406
3.0	qid:1218	1:10.214738	2:6.102299
3.0	qid:1218	1:11.050179	2:6.476406
2.33	qid:1218	1:10.918307	2:9.82159
3.0	qid:1218	1:5.717251	2:11.019276
3.0	qid:1218	1:10.5548115	2:3.8921504
2.67	qid:1218	1:10.214738	2:0
2.67	qid:1219	1:17.315697	2:16.942215
3.0	qid:1219	1:16.492214	2:22.359365
2.67	qid:1219	1:16.625267	2:20.069075
